file_id,fold
2734635790248816763,1
2734654506800737260,0
2735110830284997549,3
2735186983932454577,3
2736017257383158088,2
2736025817718764783,1
273614157852755639,3
2736538998900751487,0
2737694164629109757,0
2738686958863903377,3
2739093948777462758,3
2739835841514118877,1
2740071704522797785,1
274070810261262450,2
2741071781956971944,3
2741109643772247444,0
2741112688626043937,0
2741279197488440865,1
2741415756378025870,0
2741511903733222932,3
2741601083737132670,3
2741881719931401272,2
2742629504097099387,2
2742740260817587573,3
2744060878077439483,0
2744790625749264587,2
2744954693265082934,3
2745136557588959392,3
2745168871367518968,3
2745437561857840558,1
2745932133388096257,3
274603543593396828,2
2746661287951945124,3
2746846696469333290,0
2747111252230889182,1
2748583149913458564,2
2748700840153803073,0
2748740053080742860,0
2748934486169155747,1
2749114702231399222,0
2749202989956373656,0
2749778648106226643,1
2751599984921471659,0
2751703674803302140,0
2752200261165708379,3
2752954791426467996,2
2753493273995517048,1
2753536526787280568,3
2753699791434509053,2
2754083120196281664,3
2754270707442252425,3
2754702197554633165,3
2755446531894951556,0
2756001243545118557,2
2756208050322486736,0
2756247463617111630,1
2756445903231439347,1
2757524451900603680,0
275853291802341984,2
2759829266914472428,1
276017531092847874,1
2760814614097886850,2
2761362401241469944,3
2762351329412821845,1
2763363722409731362,3
2763623504464224749,1
2763853763162843733,2
2763988343951256662,1
2764079714901160379,0
2764267903650976331,2
2764583629374501234,0
2764621702378786661,1
2764755798624603058,0
2765069783770430649,2
2765304896799094384,2
276540812439527671,3
2765957592342585170,1
2767198495653943592,1
2767246398444360449,3
2767473796891697960,3
2767488166570031526,2
2768802129926688541,0
2769540552653845260,0
2769618715311873753,3
2769822653066200558,2
2770470797142429658,3
2770851873853533393,0
2771539624316762228,0
277157084015778568,2
2771751863477091048,0
2774417829016837632,2
2774580801880595654,3
2774850134315714855,0
2775342667380856292,1
2776052098929964361,0
2776457773980202156,0
2777041651992786952,2
2777592259686869837,1
2777633977591096648,3
2778108532992764083,2
2779118029618994072,1
2779278030331759125,1
2779398004694691568,3
2779564180946166361,2
2779817052735381030,1
2779871119479005780,2
2780304587576532189,3
2780922791521337679,3
2781036432232193995,1
2781044073657716073,0
2782385537359668960,2
2782412722700898648,3
278348587418134145,0
278371593704410426,1
278397568798339827,0
278490242592784941,2
2784921205987946588,1
2786500989969314943,1
2787186739957678224,0
2787583675139104641,2
2788202044994308726,1
2788469250037220381,1
2788576588226826323,3
2788812501105220338,2
2789185662656134967,0
2789255457769725559,3
2790063355499659054,3
2790463873114348580,0
27910472407227726,1
2791205156014870446,2
279137789896555176,1
2791753069780667868,0
2792280389966697689,3
2792395783390048754,2
2792465623475965832,3
2792650157090433329,3
279269799015687049,1
2792891525695284,3
2793197223045821792,1
279373722861793289,0
2793983689143933033,2
2794131587775837091,1
2794135040190155095,1
2794483735106097238,3
279482769751479071,3
2795042318432045428,3
2795593039349969637,1
2795620546597132866,0
2795963405068716285,2
2796026569460436355,3
2796431442360199327,1
2796986904585152589,2
2797266914946174930,1
2797550288163233536,3
2797975985047758943,0
2798349762148691729,2
2798427475285718788,2
2798450739614851736,2
2798621235232794470,0
2798629776702861063,1
2798944135166302722,1
2799865011915358565,1
2800290751237250759,2
2800791078956325577,3
2800973228323425082,1
2801484140954863868,1
2801633223804485863,1
2802088734509399455,2
2802185913730353247,1
2802205804850579656,3
2802300000601439581,2
2802744878797181960,1
2802793977309513240,0
2803200283194154743,1
2803340641974908997,2
2803629395530071777,0
2803674386884390796,3
2803864487333427728,2
2804158469420769940,0
2804335225792733872,2
2804686568984623658,0
2806311586632981985,1
2806604400284550368,2
2806607571236166285,3
2807060339452839383,1
2807957692956514774,0
2808001664605214777,3
2808365413585194721,3
2808837941820191343,1
2809588840677292164,0
2809825972020688962,1
2809828300761393790,2
281000084059088370,1
2810104064752026281,1
2810306148740058752,0
2810580600713675762,2
2810930664381844528,3
2811110184361258159,3
2811313440810350244,0
281137846750271097,3
2812016341597220873,0
2812605249622137927,2
2813278816145668132,2
2813486732031854761,1
281394374972226596,1
2814948748656390824,1
2815339532357067875,2
2815493895475170471,2
2815671791099746059,1
2815860551778265935,1
2815877350604182476,3
2816033467219834758,1
2816964185130720926,2
2817214037755297378,0
2818243622286450788,2
2818630622121098170,2
2818827052905019935,0
2820390275271760834,2
2820505772280362471,2
2820529228351340099,3
2821006538536128779,0
2821653305087269281,0
2821895490839094371,3
282262907131632146,0
2822740588839465979,1
2822742590995795120,3
2822864707578145429,2
2824082729810291193,0
2824377138225590485,0
2825722468744177941,3
2826775029869085494,3
2826861343432984869,0
2827546290098101847,3
2827659800673480299,2
2827679853138670042,3
2828364472509800044,0
2828863967676010557,0
2829072417665492327,3
2829519996368859288,3
2829674553563934229,0
2829755941892094788,0
2829812698579171739,1
2829898629651144889,3
283014183659627666,0
2831075989158518436,0
2831948551826514855,1
2832076436267916854,1
2832661782923111953,2
2832961064733538670,2
2833074646601314290,3
2833146094483571836,0
2833618189404452896,3
283474426848084990,3
2835078325415097749,2
2835415659492880199,0
2835752191822914175,2
2836012692612841254,2
2836059832302021037,3
2836167478403477342,1
2836276642689942880,0
2836587118949450131,3
2836721682743067648,2
2836736400525732270,2
2837006473167502047,0
2837268830653807564,1
2837375474105772562,0
2837719774836622149,2
2837997185092859087,1
2838024373660637320,3
2838711238307692647,3
2838943361455516647,1
2839247607046526063,3
2840770805353637370,2
284178098121444060,2
284234290367758476,2
2843103754287594325,0
2843134570793078383,0
2843167985962055270,0
284441811671610925,0
284442151316291224,0
2844530575063506821,1
2845484764267416593,2
2845523242632925373,0
2846267782998716851,0
2846935166932012896,0
2847199060147436835,1
2847243328914735428,2
2847980100745191459,1
2848487194353807677,3
2849378954909430425,1
2850760286778351437,1
2851732914735883951,2
2851981210444239774,3
2852958414590865964,3
2853325193168866848,2
285343061947198185,1
2853584072934941871,2
285377702639841078,2
285498117260963376,0
2855652205825128098,3
2856119116558679668,3
2856268891970261228,3
2857478759762249130,0
2857965690898974793,1
2858015398327291473,1
2858171551383574129,2
2858563519104604567,1
2858582759856332064,2
2859257302432595461,1
2859979274478942486,0
2860221228712125542,3
2860294583563587567,1
2860585098711655756,1
2860875579041893237,2
2860924285943008878,0
2861278673576120076,2
2861310492904978073,0
2862235609864413056,1
2862570682791761143,1
2863891368291660583,2
2865096196695880140,1
2865270982918612428,3
2865369397006846560,1
2865429161509203249,0
2866421078018314557,0
2866574165284436296,2
2866749988702739489,0
2866760416044827575,1
2866820805509817748,2
286733191970840668,1
2867339937425789971,2
2867460533285282951,2
2868432120464396356,3
2868831565703353270,0
287106869834563690,0
2871305686618284798,1
2871511406773447136,1
2871698851600911128,2
2871821753024027627,3
2872033063261979982,2
2873689635820757590,3
287402626818225120,1
2874376329243888821,3
2874490714086008690,0
2874886601463991849,2
2875164349852074078,3
2875341674650309427,3
2875425420230071837,3
2875550955439099175,3
2875615394948810755,1
2875763488374159256,2
2875774016251719780,3
2875782049526859162,1
2875981540445935471,0
2876444788150805343,3
2877165634113977740,0
2877678157662899660,3
2877846755669599147,3
2878062990039206682,0
2878591382345612048,2
2878941867539727053,3
2879005905867436065,0
2879386122968160349,1
288005196115564627,0
2880229249926970694,1
2880637427165490934,3
288072530327063873,1
2880893805327476726,0
2880943665048043426,0
2881075847816368147,2
2881837093101021547,2
2882074942381672042,0
2882338346615924449,0
2882700975729092959,1
288278689416119353,1
2882822221992111835,2
2882862807971829833,1
2883018772834194760,1
2883170178017407050,3
2883312611797196023,1
2883564183367747089,1
2884279499765719384,1
2885674777892762566,0
2885759981998442594,3
2885890472236461927,0
2886206224650068296,2
2886211455814528441,1
2886398588089961257,3
2886718081479052995,3
2887051379351745740,3
2887461863286016746,0
2888223874991075436,3
2888553075449761570,3
2888690003987380628,1
2889103709573506191,0
2889204629423995796,2
2890150954596922790,0
2890277092364732969,2
289070344585738575,1
2892104950286354253,1
2892362113574439857,1
2892555492366545838,3
2892980001495598875,0
2894026852601777272,2
2894264331176775894,1
2894551720958269632,2
2895134045717759388,2
2895388788133304950,2
2895742742705923272,1
2896343829841205274,0
2896662353622320736,2
2896846256142432988,0
2897193381560696746,2
2897400753803294730,0
2897660688269157621,2
2898092267180538438,0
2898312768130219491,0
289912543347715741,3
2899327888688982939,2
2899337789140966299,0
289948870258311330,2
2900621203729969478,2
2900746599109979342,1
2900993973838594052,0
2901162387802957786,1
2901892534784962981,3
2902347549812850870,1
2902389634377727725,3
2902830124937883153,1
2902960411490984860,1
2903023314996940529,0
2903206180193161438,1
2903700676378840939,2
2903902787292753834,0
2903904249019893086,0
2904380834791595578,3
2904855185233950955,0
2904979274022675085,3
2905417845228585125,3
2905619542333795623,0
2905811190650617891,2
2906118283456205465,1
290687745263778047,3
2906926589055364634,1
29070562469404291,3
2909113603380654862,2
2909656280578572545,2
291056017178786370,2
291077948725999349,3
2910938478880425655,0
2911277067000710263,3
2911287350704180478,1
2911590272587178775,0
2911662161548835463,0
2911666863900285244,2
2911939557114149177,1
2911971348255795081,2
2912106185564012521,0
2912109317118828999,0
2912134951675731967,0
2912196753931683953,0
2912717244551386087,0
2912789717296756490,3
2914043542277215762,3
2914597778469202429,3
2914958559508688795,1
2915293565108693058,1
2917071417429137383,2
2917247162520635152,1
2917274994309757298,1
2917632345610573624,1
2918421307697516954,0
2918494396319718182,0
2918793061263384221,3
2919107068776838320,1
2919112357304599490,0
2919254472216750887,2
2919490454332697170,2
2919958102509809995,3
2920389229818136880,3
2920402905020415544,2
2920546080441146275,0
2920651359234044920,0
2920908902220662743,2
2921217971016678639,0
2921509834284636559,0
2921703995544645281,0
2922174018696233338,1
2922246949405809637,2
2922766837285842861,3
2923204263443865976,1
2923294188231143685,2
2923585376033912837,2
2923796409040672683,2
2924208088092464769,1
2924212716051665427,0
2924561791799612538,1
292457310168899534,1
292458362952987933,3
2924939226352256144,2
292527984711469284,2
2925788767991878743,1
2925912005977035658,3
2926033626959802252,2
2926407489760271485,2
2926779003870297450,1
2927789180820894832,3
2927890787622788738,0
2927970637216638178,3
2928938447915611323,0
2929250181559240757,0
2929788236270615938,0
2930477054687753147,3
2932416119040156198,3
2932491749064076781,0
2932492810492403094,0
293269072692188062,0
2933273770298793944,2
2933586275102090970,3
2933968942245534572,0
293459749383221022,3
2934611133369273335,2
2934651522058972098,2
2934664585701463253,0
2935947551074924161,2
2936335533756562896,0
2936647312065598675,1
2936958144161787893,0
2936978669251006749,3
293706710005567226,1
2937240507889019048,1
2937513129898336778,2
2937723876528682899,3
2937993099233763630,2
2938216746559318280,2
2938284704840785647,2
2939312334135844095,0
293931523134384030,1
2939352960055853373,3
293982091714221923,2
2939853935887400547,2
2940346768691194282,1
2940662393215374276,0
2940693087008106252,0
2941535976455158572,3
2941560969946039842,2
2942937480465295124,1
2943455663789541786,2
294362930075469734,0
2943835275491960973,2
2944260845004752879,2
2944442982964174522,0
2944618133567015259,2
2944653431342681621,2
2945664212656169491,0
2949154012892629980,3
2949356831580971341,3
2950441076281846924,1
2950452542436079322,1
2950711485592321055,1
2951123436286228129,2
2951219162297921894,1
2951616330316823076,3
2952620547916798669,1
2952904316298776868,0
2953063883211423527,0
2953145699290944547,3
2953369987430409838,2
2953954962132025985,1
2954034495010441447,2
2954212633754780340,1
2954713480988469672,0
2954833511683673198,3
2955511662495418996,1
2956003446373835593,2
2956328465393247846,3
2956997053641769467,3
2957135355172768147,3
2957334157030622698,1
2958097118245415390,0
2958771900150919928,0
2960474531221883978,0
2960610529696068949,0
2961022793723531127,0
2961118545088364722,2
2961506189041415882,2
2961515851619075745,3
29616990997930698,1
2961825141857397895,0
2961978205921609024,0
2962242118177988173,2
2962311920903342684,1
2962460234506259780,3
296273518461121967,2
2963077529026207279,1
2964121175287337653,3
2964142762730268224,3
2964466177080842066,1
2964686398467110872,1
2965116019109213029,2
2965473829674304138,2
2966517865416637273,2
2966697167389085325,3
2967029327250090163,3
296810047137160067,3
2968334407315046073,3
2968841261638197947,3
2968866419142551698,2
2968905875573500384,2
296936612575406492,0
2972103180863359378,2
2972256345676888461,2
2972315111670651791,2
2972720675348940067,2
2972777720733225452,1
2973312183102718870,1
2974434191885209141,3
2974511780585121074,1
2974750539701575569,3
2975029746697862159,0
2977477097425018057,0
2977566383282644646,0
2977620727624652673,2
2978384335252269829,3
297935259276870546,3
297942914337826738,2
2979705797182042080,3
2980306100000608793,0
2980468865122725398,3
2980866581747651547,2
2980983593345864853,2
2981159764402365786,1
2981676425705378338,3
2982078676153482974,0
2982155198206723267,1
2982278182184885679,1
2982512122140628272,2
2982590171342961953,0
2982833673811170233,1
298387804307126747,0
2984278516321438896,1
2985168677070335289,1
2985352634201346620,3
298714447141321370,3
2987151471158927038,0
2987163673921885434,3
2987372523345472020,0
2987557549042105145,2
2987681881100072382,3
2987850658244072676,3
2987973467577204858,1
2988789004362698471,1
2990117065533271971,1
2990951905700299627,2
2991222687986655762,1
2991391354882444086,0
2991575758833989447,2
29916892100431625,3
2991737091296195663,2
2992383423483624029,2
2992390139206951428,2
2992452804993842091,2
2993624572135136191,0
2993867285700125060,1
2994326809212573848,3
2994384392544719474,1
2994854235523683578,2
2994908930684023494,2
2994916285437683326,1
2994970300813997145,0
2995356708628174840,3
299562043820720690,2
2995829288712516373,2
2997127845852899263,3
2997489938614256277,3
2997783896711940781,3
2998013562139868259,3
299878722071175685,1
2999049841787529228,0
2999074183234464983,2
2999443254388253040,1
3000191992995198849,1
3001217590372855933,3
3001487028628903329,2
3001702973378097963,3
3001950577243808280,2
3002011962939012144,0
3002626017936201164,2
3002748536139935239,1
3003460293858247788,3
300358674481147574,1
3004603322688202197,0
3004622751606924965,1
3004761908858499980,3
30050820752804721,1
3005269536348400093,2
3006386851332231153,1
3006438813862384767,0
3006924728074969499,3
3007714271725570937,0
30077300906765797,1
3007758512657967251,3
3008499215420054397,0
3009358237278072034,1
3010586175421408222,2
301062519371231574,3
3011077135374771399,0
3011154097952180592,3
30112457909263588,2
3011265649532623765,3
3011774302790174438,1
3012051964968692078,3
3012507870145119376,1
3013307952047818599,3
3013357782552469391,3
3013555888426914234,2
3013825558725409322,2
3013981690986554098,1
3014350066257961750,1
3015006858706012051,2
3015564543001415871,2
3016011404329998058,0
3016923663231451947,1
301695863114359139,2
30173413863545137,0
3017488448248523079,1
3017511925782765878,3
301803025528108784,0
3018541986383631892,1
3018591076407332423,2
3018690134242797279,2
3019699757666000820,2
3019772847246373236,0
3020648713042466986,2
3020702487655644176,2
302094169912935021,2
3021581911424921387,3
3022050270265170194,3
302205968772505128,3
302221064387240761,0
3022651138933267389,3
3022869316454565687,1
3022986211723894278,1
3022994182038944928,0
302315234914037067,0
3023157350939232436,2
3023743765557184463,0
3024187724897112339,2
3024529770700260977,1
3026861141523064981,2
3028143701191843177,2
3028534601153692179,1
3028775245629008690,1
3029360012891032196,2
3029407526724839139,3
3029605221886320677,3
3030012616336879749,0
3030028859198031178,0
3030207639752890881,2
3030400580905738023,1
3031386037478361960,2
3031457895447692622,2
303147549640399698,2
303170133261271193,1
3031705121927953087,0
3032197181290129138,0
3034352944464918486,1
3034480943828740599,0
3034551626068560230,3
3035286501254015196,0
3037157220553263169,0
3037844942266349381,3
3038273265334348880,3
3038706852878270072,0
3039014821021492635,1
3039197389296584261,1
3039812490687833547,0
3040230679228255585,2
3040262435385676076,0
3040394002864805883,1
3040697049495103696,3
3041179567635793983,0
3041669555657290884,1
3041805776109925982,0
3041977818554841146,3
3042227013835320062,2
3042693665684231594,3
3042705662391277349,3
3043300045865079997,1
3043360099569406037,0
3044079187882648245,2
3044134840493366629,1
3044246695857296345,3
3044320909341967893,3
3044361836129739687,0
3045031336909451892,0
3045385306219612048,2
3045480556276606432,0
304643122250051254,3
3046861484945501373,2
3046862721013702925,1
3047178336060612125,1
3047984087294313859,1
3048158380099575883,3
3048432836397469956,0
3048842506446424788,3
304893578984093647,3
3049049343851762970,3
3049943756538155945,2
3050648201958022277,3
3050696446478685229,0
3051708072632376136,2
3051971497458137635,0
3052427403384539629,3
305293237832485197,3
3053034360927839456,3
3053502444355408031,1
3053607382894322092,1
3055128016335423526,0
3055385554146205520,0
3057749353349425140,1
3058606624533107989,2
3058798013404009081,1
3058933156528617026,1
3058977573907267154,3
3060350001987702161,2
3061522026933750375,2
3061615198628007849,3
3062830354489164531,3
3063895492913676079,2
3066066858201878657,3
3067275891172837629,2
3067421081430824876,2
3067504595999220650,3
3067867579600025181,3
3068016132907807833,1
3068443901561028326,2
3068604157591063198,2
3068982555740604322,3
3069028060956582585,2
3069071821287314128,3
3069246380385110690,2
3069469883070673823,0
3069519904812778687,0
3069695214494602288,2
306973504044411688,3
307004902061746678,3
3070200278772098428,0
3070787335415375193,0
3070901362038729643,2
3070902458620274086,1
3071747610695734778,0
3071802720290293865,1
30722959910783075,3
3072377411166917530,0
3072606320797746980,1
3073914869758506940,1
307410933809358195,0
3074140808073399796,3
307425698092394371,1
3074817101172333556,0
3075028732444430054,1
3077311064567060161,1
3077323089037820298,1
3077982097478521975,0
30783618102498742,1
307852109416357480,3
3078553760501903480,0
3079970350700392254,2
3080179571273840638,3
3080329918817830357,1
3081277314949311793,1
3081760357590939021,1
3082527289852039927,0
3082549256470423856,0
3082997620020661744,3
3083587777706114553,3
3084230484393235252,1
308472330894972278,2
3085151771180986799,0
3085200931497415333,0
308520286905552477,2
3085246345009233143,2
3085278796387258948,3
3086196143413383950,3
3086915628715595251,3
3087106457120384369,1
3088195856039114090,0
3088216459277671456,1
3088220530223164958,0
3088298062503040379,0
30890501204542896,2
3089143109259592074,0
3089902133321077085,0
3090051687630718147,0
3090226463094828291,3
3091237117149794151,1
3091361841752431591,3
3091921081077702647,1
3092310025370437872,3
3092989579479275730,1
3093134971762352259,0
3093282372508693861,2
3094051442817245075,0
3094775429165634355,2
3095361730824096534,1
3095617874350967069,2
3095821935200198385,2
3096295690323510754,2
3096712269787743177,2
3096852186829635992,3
3097331986529648666,1
3097384256118089333,1
3099244406292081736,1
3099267174774861954,0
3099320825473350040,3
3099690038969512934,0
3099726801169258092,2
3099824736210634898,3
3100030261539450060,2
3100066786931867952,1
3100376515403345657,0
3100531216641462494,3
3100559620553323346,1
3101234226705362974,0
3101480742280482268,2
3101686404392282747,2
310222191011099425,0
310249797451890376,0
3102582343491291265,2
3102831662078005230,2
3103184754889387395,0
3103906035820086789,2
3104688806786222863,1
3104820582443550643,0
3105068322888116068,1
3105162475178297549,2
310605333618265845,1
3106668479634820971,1
3107573561151623559,3
3108583717642813764,3
3108746037881238348,2
3109263512194639186,1
3109608141872401639,3
3109905513013492378,0
3110471161540987268,3
3110791479820051379,0
3111229613392032796,2
3111364540192055757,3
3111408098340418488,0
3111472572912212983,1
3112256244799212462,1
3112909950678490082,2
3112978283797221565,2
311440110252205231,2
3114602638741561833,2
3114614350570323021,3
3115049191785636335,0
31151794597679885,2
3116100469627940585,0
3116629260213807721,3
3117108222579585482,3
311727373763628256,0
31173102736261234,2
3117752288777437479,3
3117991104765276540,3
311827246675488056,1
3118668064211180061,1
3119866393660855478,0
3119924775963284532,2
3120044272041019435,2
3120445812333999321,0
3121491335782262171,2
3121971276396344749,3
3122437040876399558,1
3122826672243066938,1
3123041498080841056,1
3123082891575791424,1
3123684373212078944,0
3124008296934010575,1
3125375462670006677,3
3126140146881950771,2
3126323749776395050,2
3126488498103920628,3
3127057558470039447,2
3127216677252400070,0
3127736645512862766,1
3128403621288838642,3
3128501378094911070,3
3128598731219616452,3
3128621257118208891,1
3128896158943967544,2
3129659499875668821,1
3130062170334213440,2
3130068570671893734,2
3130346387165880151,2
3130381562578570387,1
3130960136822313534,3
3132068089372085430,2
3132844171312117249,2
3132857844221949823,1
3132950338694678274,1
3133239079548414975,0
3133529049066960293,3
3133768207457183599,3
3134529125683410574,3
3134669399574264645,2
3134822748763802289,3
3134855630433726964,1
3134937291075486094,3
3134957638877941288,1
3135583486047393082,0
3135979063355439329,0
3136343345998916866,0
3136389066703280089,2
3136686574315196270,1
3136824266395044884,2
313689551829340745,1
3137839420779634492,3
3138123059616288669,1
3138264658493881858,3
3138531162261059727,1
3138696950712457381,1
3139031089693597990,3
3139232147334531591,3
313928104001931949,0
3139716093525397595,2
3140673215117779248,3
3140999498485873235,0
3141518672181283137,0
3143414843053531748,2
3144022458879789484,3
3144559938891823739,3
3144764790380693022,3
3145406802078636033,1
3145502762808554663,2
3145513630833174460,2
3145872964709035743,3
3146023816994179574,1
3146648405428181462,3
3147234118842305956,2
3147623466123601653,3
3147889028914330664,2
3148537388635588898,1
3148708288128776341,0
3148757315606702084,3
3148978914123758486,1
3149388850217940038,3
3149664818861695962,3
3149933292707420725,2
3149991504100926562,3
3150318962128317124,1
3150526687875828484,2
3150747838195578689,0
3150932011818048034,0
3152071283042975094,2
3152718281660536282,1
3152861011008873548,2
3153237859556667293,3
3153905720613803228,3
3153922894288099147,1
3155048491188398690,1
3155892503920916590,3
3155893533203993895,2
3156576265282370752,0
3156969013755867264,2
3157167750849633753,3
3157428524751941893,0
3157583421492397595,0
3157819026267921664,1
3158327416331395220,1
31584822796368266,0
3158610688417773277,2
3158642089141097057,2
3158719859156392649,2
3158896175718899574,3
3159018249056924586,3
315932020884101628,3
3159625704511010294,2
3160726305176968136,3
3160763726619938473,3
3160792364670296994,0
3161369794388956796,1
3161425202872350422,2
3161737106844156682,3
3161978562588677539,2
3162410418462787560,1
3164136321105054141,0
3164208608914131179,0
3164639814243425891,2
3164666328712298298,3
316526330263646179,1
3165476508129263891,1
3165743940521958646,1
316709811839818296,0
3167637571216941984,2
3167830239008208257,1
3167844471954305169,0
3168207739879126686,0
3168281277217113930,1
3168448033869581547,1
3168592302621566086,0
3168741360614915884,2
3169309915613144584,1
316936364032869529,1
3169598832327448168,3
3169764791685614920,3
3170371940097974131,0
3170378660125476560,3
3170422241957235656,0
3170618166875846195,2
3170711569979685940,3
3170747004343418960,3
3170750475313853685,1
3171176657550762751,3
3171660326369513787,2
3172680701923195777,3
3172810235873810773,2
3172893589757688472,3
317370945873035664,3
317398643997546687,3
3174547246774129454,2
3174558469570129445,1
3174590703523366362,3
317483076591203924,1
3174924905404291065,2
3175058208581175379,2
3175064028776213133,3
3175129240599038843,2
3175445816123746368,1
3176143261315549050,2
3176491894817000842,0
3176562513315716339,0
3177844998977248589,2
3178856364749065291,0
317895916084482540,2
3179002003712255773,3
3179317213256182734,0
3180082754435041962,0
3180110388386823260,0
3180242466059178825,2
3180764731560039052,3
3181848030878869154,0
3182206854455935032,2
318299254414699164,1
3183484417539024122,1
3183567436934134740,0
3183652772989126930,1
3185372472068756155,2
3186037513375471975,2
3186135916059032380,2
3186818098887173646,2
3186825800695669957,1
3187361177797872269,3
3187826823184479143,1
3188591341360356497,2
3189302141770555973,1
3189697093233743828,2
3190570245344350639,1
3190622503812222495,1
3190694392211410374,3
3191004302015370548,2
3192032335560688026,3
3192263247127725447,3
3192708529171784381,2
3192782185248602589,0
3192783465798872056,2
319304403578672697,3
3193316358312186150,2
3193357144759018646,3
3193954941728077424,1
319468828436077721,2
3194982960888009481,2
3195973805285558075,0
3196000350579044021,2
3196499227968591573,1
3196524599636955472,0
3196925103259670624,3
3197128000195601639,3
319717317886110176,3
3198146623964283395,3
3198532448353704671,1
3198864231136103757,2
3199252059920413595,0
3199494630114636060,1
3199635142407734297,2
3200321927300634469,0
3200342820658870324,2
32006765192979647,2
3200976278221340994,3
320156874684693790,3
3201783365231783238,1
3202875281818727662,2
3202931871236566254,3
3203168846460860933,2
3203632013955820048,0
3203789624669307975,1
3205283075043201750,3
32070218310549077,3
320716227413561759,2
3207623572705612055,1
3207801328843970688,0
3208145892897991664,0
3208574594430735374,1
3209149426723587598,2
3209550593862808442,3
3209563198819446643,2
3210258562143366442,0
3212181241048095757,0
3213205813038126784,1
3213390985466547269,3
3213790353746107731,0
3214114508637467649,1
3214592056765612650,1
3215639859989123051,0
3216214839435942787,3
3216352836657622561,0
3216768395780015562,2
3217062237164607548,3
3218259825010582940,3
3218752306305573529,0
3219399207844663960,3
3219415849365453740,2
3220598109164542464,3
3221022115355984657,0
322183095601570979,0
3223950308011539489,3
3225464830084250363,3
3225736560858650777,2
3226182087864002185,0
3226210208412755940,3
3226415642065568486,3
3227140189035529344,2
3227338644684520640,0
3227452381088209224,3
3227680848653084524,2
3228452530937096683,1
3229633563852024237,0
3229837831345375534,0
323006664603211476,3
3232880348600523520,3
3233033451744796888,0
3234936283698631796,0
3235062908229963838,1
3235284333107083785,3
3235785493449383628,3
3235985955145856694,3
3236016298373797442,0
3236089041867607992,3
3236340622092925628,3
3236547305454817262,2
3236692038436073524,1
3237737848942456291,0
3239707899946762433,2
3239804601411551783,1
3239854916546377155,2
3240519298852108453,1
3241053388057549394,1
3241090512921957488,0
3241257499990728822,2
3241320906550905550,0
3241503709538269172,2
3241900422634952025,0
3242423482082732324,1
3242497076811466786,2
324274307891408677,1
324309707974549955,0
3243151598518510265,2
3244057618551946769,0
3244324991734897794,3
3245629255519625086,3
3246278801641961,3
3246426301382067330,0
3246579971231646149,1
3246917520996821774,2
3246930086768742975,3
3247540331612922191,0
3247680738810669682,2
3247956342254455664,1
3248277042720535460,2
3248563629956376421,0
3248921178264628871,3
3249964662880193792,0
3251225031982967245,2
325130317902047089,0
3251395625186021386,0
3251765853785532558,0
3252141671414569070,1
3252643012864099962,0
3252937169699852143,2
3253179517742371594,3
325340982742865296,0
3253574443121161925,0
3253677700425056966,1
3253725765739243776,0
3253821196670628361,3
3253856901576480326,3
32541038329938626,3
3254309522554008190,1
3254352126959668164,2
3254562815602190848,0
3255186312704179890,2
3255280040414113029,3
3255350184486763344,3
3255446916295655355,0
325554083178937764,2
3256183671071922541,2
325699503712642229,2
3257181311926817445,3
3258910307830997956,3
3259001376357738696,1
3260103815924752063,1
3260221891027824651,3
3261351924210571679,3
3261392335626490923,2
3262139752162475332,1
3262221303410507655,3
3262543615946596454,0
3263042550699134763,1
3263147895168750899,1
3263453296955272737,0
3263492930601399699,0
326387027661190494,2
3264114933368365155,1
3264185366138115281,0
326433346343598466,2
3264753946449032859,2
3265653200359762184,2
3266336757083126184,0
3267155269334443964,2
3267606064558268582,3
3267703439521401163,0
3267872826102691551,0
3268328062744664750,2
3268380992844589591,3
3268554191891828166,2
3268647962109945647,3
3268682871518735777,2
3268951754128353531,3
3269148632200772737,2
326956459921321753,3
3269652203758820447,1
3269692998022781850,0
3270578457824861652,1
3270672111130592370,1
3270935198909078660,1
3271173534946115028,3
3271463849805254138,1
3271870072670122855,2
3272352983210113266,0
3272720917871917976,2
3272884113117112764,3
327293571131381643,1
3272999985424048963,2
3273322893376355957,2
3273355470231081894,3
327374388702739167,0
3274068481312401027,2
3274318507713165965,0
327437719154579057,1
327472656373794389,1
3274784728692682341,0
3275894381114979099,3
3276004478782444023,1
3276255933078484561,3
3276374139107806228,2
3276967328709307721,3
3276973232042285029,1
3277105526089835128,3
3277147824574833279,3
3278115724893222096,0
3278629549355175048,1
3278792320791773982,0
3278796327150318454,3
3279158677923666443,0
3279203374447182022,1
3280770761361658034,2
3281129484609710052,3
3281662920465662479,3
3281673944266777948,2
3281982995091386391,1
328228825266088148,0
3282567688222810787,0
3282678371182766863,3
3282871455221888595,2
3282894905941093562,2
3282946350651221478,3
32833785278035984,0
3283535093098785982,3
3283699311323360356,0
3283778885493418456,3
3284033090761942232,0
3284578813580517263,0
3284587537056036762,2
3285022945024997160,3
3285099109216476290,1
3285262336017782298,3
3285870942728106650,2
3285923418435945793,1
3286118596515199669,1
3286829830371119371,1
3288525049428522527,1
3288528556553804146,2
3288592134767369394,0
328931672733449952,3
3289507438514028857,2
3289519552284755052,1
3289945143024841698,1
3290118800796857251,0
3290265701826134682,0
3292053023103009568,2
3292580926414017623,3
3292830247846390154,0
